MonthlyIncome,Age,TotalWorkingYears,IncomePerYearExp,DailyRate,MonthlyRate,DistanceFromHome,SatisfactionScore,HourlyRate,OverTime_Yes,NumCompaniesWorked,YearsWithCurrManager,YearsAtCompany,ManagerStability,StockOptionLevel,TenureRatio,WorkLifeBalance,PercentSalaryHike,JobInvolvement,EnvironmentSatisfaction,PromotionLag,TrainingTimesLastYear,YearsInCurrentRole,RelationshipSatisfaction,HighOvertimeRisk,Attrition
-0.6578193068931802,-0.1011588531374925,-0.1645114009902331,309.72727272727275,1.0301023925133532,-1.0297579669139705,-0.0237554881710714,2.25,0.7926600716368035,False,1.7246808787816197,-0.3148734873096303,-0.3278933184400019,0.5,-0.9320143892374164,0.45454545454545453,0.3380961637724818,2.1293060069870897,-1.0261667362455194,0.2546249253678617,0.0,0.9316033855643254,-0.339393739508197,-0.6589728319256667,0,1
2.044271707200156,-0.8676718124782865,-0.2930769296747854,1612.4,-0.2689471762616517,-1.5305053202859986,-1.010909342912418,3.0,1.038692652993666,False,0.1228606975723441,0.8065414765793012,-0.0013328996684553,0.875,1.4159910129545328,0.7,-1.0778621289498782,-0.3305890744344257,-1.0261667362455194,1.1697805251007627,0.125,-0.6201892226844657,0.7649976209279952,-0.6589728319256667,0,0
-0.5962004978905013,0.8843578088720997,0.0926196563788712,284.38461538461536,-0.6284169996822161,-0.7076381426286243,-0.1471497200137397,3.0,0.448214457737196,False,2.5255909693862573,1.086895217551534,0.4885077284888646,0.7272727272727273,1.4159910129545328,0.7692307692307693,0.3380961637724818,-0.3305890744344257,0.3796721288811475,1.1697805251007627,0.8181818181818182,0.1557070814399298,1.3171933011460917,-1.584178240646517,0,0
-0.8989825766105615,-1.5246829204846812,-0.8073390444129942,378.6666666666667,-0.7325392933626554,1.4755247502372424,1.3335810620982798,2.25,1.5307578157073911,False,-1.0785044383346123,-0.5952272282818631,-0.4911735278257753,0.4,-0.9320143892374164,0.6666666666666666,0.3380961637724818,-0.3305890744344257,0.3796721288811475,-1.5756862740979405,0.2,-0.6201892226844657,-0.339393739508197,-0.6589728319256667,0,0
-0.2464606371373652,-0.3201625558062908,0.3497507137479757,356.2,-0.330924732023818,1.608054852462845,-1.010909342912418,2.75,1.5307578157073911,False,-1.0785044383346123,1.3672489585237668,0.9783483566461848,0.6428571428571429,-0.9320143892374164,0.8666666666666667,0.3380961637724818,1.3093409798465847,-1.0261667362455194,1.1697805251007627,0.2857142857142857,0.1557070814399298,1.3171933011460917,0.2662325767951835,0,0
-1.1475825991386108,-1.9626903258222776,-1.3216011591512031,551.0,-1.2382761483819322,-0.712838157244051,-0.8875151110697495,2.75,-0.929567997861234,False,-0.6780493930322936,-1.1559347102263289,-0.9810141559830952,0.0,-0.9320143892374164,0.5,-1.0778621289498782,1.855984331273588,-1.0261667362455194,-0.6605306743650393,0.5,0.1557070814399298,-1.1676872598353414,0.2662325767951835,0,1
0.3134206101800792,0.7748559575377005,-0.1645114009902331,725.2727272727273,-0.4499216390871772,-0.033463274785341,0.7166099028849382,3.0,0.349801425194451,False,-0.6780493930322936,0.2458339946348354,0.4885077284888646,0.45454545454545453,0.241988311858558,0.9090909090909091,0.3380961637724818,-1.1505541015749308,0.3796721288811475,-1.5756862740979405,0.0,-0.6201892226844657,0.7649976209279952,1.1914379855160335,0,1
-0.2201132843224267,1.103361511540898,0.6068817711170802,321.5882352941176,0.9086263832195074,-1.7129274546325863,0.59321567104227,3.0,-0.0930572212479015,False,2.1251359240839385,0.8065414765793012,0.161947309717318,0.7777777777777778,0.241988311858558,0.47058823529411764,1.754054456494842,0.7626976284195812,0.3796721288811475,0.2546249253678617,0.1111111111111111,0.9316033855643254,0.7649976209279952,0.2662325767951835,0,0
0.0905305045117683,-0.6486681098094882,-0.1645114009902331,629.9090909090909,-1.4489998379732976,-0.2912153505878387,-0.270543951856408,2.5,1.6783773645215088,False,0.523315742874663,0.8065414765793012,0.161947309717318,0.7777777777777778,0.241988311858558,0.7272727272727273,-1.0778621289498782,-1.1505541015749308,1.7855109940078144,-0.6605306743650393,0.7777777777777778,0.1557070814399298,0.7649976209279952,-0.6589728319256667,0,0
0.8860505766015262,0.9938596602064989,1.2497094145398413,485.1363636363636,-0.4077769011689042,-1.5699973231761304,-1.010909342912418,2.25,-1.2740136117608418,True,-0.2775943477299747,0.2458339946348354,0.4885077284888646,0.45454545454545453,0.241988311858558,0.45454545454545453,-1.0778621289498782,-0.6039107501479274,-1.0261667362455194,0.2546249253678617,0.8181818181818182,1.707499689688721,1.3171933011460917,0.2662325767951835,1,0
-0.7908309428782733,-0.42966440714069,0.4783162424325279,173.8125,-1.6993891632524494,-1.1246230984116183,-0.0237554881710714,2.5,-0.2898832863333916,False,-1.0785044383346123,1.6476026994959998,1.141628566031958,0.6666666666666666,0.241988311858558,0.875,0.3380961637724818,-0.6039107501479274,0.3796721288811475,-1.5756862740979405,0.26666666666666666,1.707499689688721,1.5932911412551394,-0.6589728319256667,0,0
0.4638554956073091,0.1178448495313057,0.0926196563788712,668.1538461538462,-0.2491143584177585,-0.194382645992462,-1.010909342912418,3.0,-0.3390898026047641,False,0.523315742874663,0.8065414765793012,0.161947309717318,0.7777777777777778,-0.9320143892374164,0.6153846153846154,1.754054456494842,1.855984331273588,-1.0261667362455194,-1.5756862740979405,0.0,-0.6201892226844657,-0.339393739508197,0.2662325767951835,0,0
-0.1251353269976078,-0.1011588531374925,0.6068817711170802,347.88235294117646,1.4713825895399772,-0.6138973386153932,-0.5173324155417446,3.5,-0.1914702537906465,False,2.1251359240839385,0.8065414765793012,0.9783483566461848,0.5,-0.9320143892374164,0.7647058823529411,1.754054456494842,0.2160542769925777,0.3796721288811475,1.1697805251007627,0.21428571428571427,0.1557070814399298,1.8693889813641875,1.1914379855160335,0,0
-0.6544196484654462,0.9938596602064989,-0.1645114009902331,311.1818181818182,0.4673461861928835,1.2148213147881513,-1.010909342912418,3.0,-1.0771875466753518,False,1.324225833479301,0.8065414765793012,-0.0013328996684553,0.875,-0.9320143892374164,0.6363636363636364,1.754054456494842,-0.8772324258614291,0.3796721288811475,1.1697805251007627,0.625,0.1557070814399298,0.4888997808189471,0.2662325767951835,0,0
0.0779942640594991,0.4463504035345031,-0.0359458723056809,572.5,-0.8812854271918545,0.1710237864429218,-0.5173324155417446,1.5,0.9402796204509212,False,0.1228606975723441,-0.5952272282818631,-0.6544537372115486,0.5,-0.9320143892374164,0.25,-2.4938204216722384,-0.8772324258614291,1.7855109940078144,-0.6605306743650393,0.25,0.1557070814399298,-0.6154915796172451,-1.584178240646517,0,0
-0.812716244006811,-1.8531884744878788,-1.193035630466651,892.6666666666666,-0.3681112654811178,-1.3018452181427795,1.456975293940948,3.5,-1.1263940629467242,False,-0.6780493930322936,-0.5952272282818631,-0.8177339465973219,0.6666666666666666,-0.9320143892374164,0.6666666666666666,0.3380961637724818,0.4893759527060795,1.7855109940078144,0.2546249253678617,0.6666666666666666,-0.6201892226844657,-0.8915894197262932,1.1914379855160335,0,0
0.3916127540179614,-0.6486681098094882,-0.678773515728442,1192.2857142857142,0.4970954129587233,0.9317718705862807,-0.5173324155417446,2.5,-0.7327419327757442,False,-0.6780493930322936,-0.5952272282818631,-0.3278933184400019,0.3333333333333333,0.241988311858558,0.7142857142857143,0.3380961637724818,1.036019304133083,0.3796721288811475,-1.5756862740979405,0.0,0.1557070814399298,-0.6154915796172451,0.2662325767951835,0,0
-0.7304870057859947,-0.6486681098094882,-0.9359045730975464,613.0,0.4301596527355837,-1.4501159051502142,-0.7641208792270812,3.0,-0.8803614815898617,True,-0.6780493930322936,-0.3148734873096303,-0.4911735278257753,0.6,0.241988311858558,0.8,1.754054456494842,-0.6039107501479274,0.3796721288811475,0.2546249253678617,0.4,0.1557070814399298,-0.6154915796172451,1.1914379855160335,1,0
2.2406019814017952,0.9938596602064989,2.1496681153317065,587.8620689655172,1.486257202922897,1.375037981317512,-0.8875151110697495,2.0,0.1529753601089609,False,2.1251359240839385,1.3672489585237668,3.1009910786612376,0.3333333333333333,-0.9320143892374164,0.896551724137931,0.3380961637724818,2.1293060069870897,0.3796721288811475,0.2546249253678617,0.5555555555555556,-0.6201892226844657,2.97378034180038,-1.584178240646517,0,0
2.3544905387308845,1.7603726195472926,1.2497094145398413,799.2727272727273,0.663195262401329,0.942031358881582,-0.7641208792270812,3.0,-1.0279810304039791,True,0.1228606975723441,-0.3148734873096303,-0.3278933184400019,0.5,2.5899937140505074,0.22727272727272727,-1.0778621289498782,0.2160542769925777,0.3796721288811475,0.2546249253678617,0.16666666666666666,1.707499689688721,-0.339393739508197,1.1914379855160335,0,0
-0.8938830889689604,-1.4151810691502822,-1.193035630466651,765.3333333333334,-1.1217583435490597,-0.6011081134801548,1.456975293940948,2.25,-0.4375028351475091,False,-1.0785044383346123,-1.1559347102263289,-0.9810141559830952,0.0,2.5899937140505074,0.3333333333333333,0.3380961637724818,-0.3305890744344257,-1.0261667362455194,0.2546249253678617,0.0,0.1557070814399298,-0.8915894197262932,-0.6589728319256667,0,0
-0.7126387990403912,1.6508707682128936,-0.2930769296747854,314.9,1.2953663311754249,1.055166812000999,0.2230329755142651,3.0,0.7926600716368035,False,2.1251359240839385,-0.0345197463373974,-0.3278933184400019,0.6666666666666666,0.241988311858558,0.5,0.3380961637724818,1.3093409798465847,0.3796721288811475,1.1697805251007627,0.16666666666666666,0.1557070814399298,-0.6154915796172451,-0.6589728319256667,0,0
-0.9380786485295024,-0.1011588531374925,0.2211851850634235,149.14285714285714,1.6796271769008555,0.1052506286045527,-0.7641208792270812,2.75,-1.7660787744745667,False,0.523315742874663,-0.5952272282818631,0.161947309717318,0.2222222222222222,-0.9320143892374164,0.5714285714285714,-1.0778621289498782,-0.8772324258614291,0.3796721288811475,1.1697805251007627,0.7777777777777778,0.1557070814399298,0.7649976209279952,0.2662325767951835,0,0
-0.5265075001219541,-0.8676718124782865,-0.1645114009902331,365.90909090909093,1.4267587493912175,1.3162918702567463,0.4698214391996017,2.5,-0.9787745141326066,True,0.523315742874663,-0.3148734873096303,-0.4911735278257753,0.6,0.241988311858558,0.36363636363636365,0.3380961637724818,-0.6039107501479274,-1.0261667362455194,1.1697805251007627,0.0,-0.6201892226844657,-0.339393739508197,-1.584178240646517,1,0
-0.413256378748065,-0.9771736638126856,-0.1645114009902331,414.3636363636364,1.2333887754132586,-0.1093553799834592,0.9633983665702748,2.75,0.645040522822686,False,-0.6780493930322936,1.086895217551534,0.4885077284888646,0.7272727272727273,0.241988311858558,0.9090909090909091,0.3380961637724818,-0.8772324258614291,0.3796721288811475,0.2546249253678617,0.09090909090909091,-0.6201892226844657,-1.1676872598353414,1.1914379855160335,0,0
2.629862871377339,0.5558522548689022,1.6354060005934978,755.2,-1.2457134550733922,0.4214677335967119,-0.8875151110697495,1.75,-0.4867093514188816,False,0.9237707881769818,2.7690176633849317,2.447870241118145,0.6086956521739131,-0.9320143892374164,0.88,-1.0778621289498782,-1.1505541015749308,0.3796721288811475,-1.5756862740979405,0.17391304347826086,-0.6201892226844657,0.4888997808189471,-1.584178240646517,0,0
-0.8760348822233569,-1.7436866231534796,-1.193035630466651,793.3333333333334,-0.7474139067455754,1.5692655542504736,-0.5173324155417446,2.75,-0.3882963188761366,True,-0.6780493930322936,-0.5952272282818631,-0.8177339465973219,0.6666666666666666,-0.9320143892374164,0.6666666666666666,0.3380961637724818,-1.1505541015749308,0.3796721288811475,0.2546249253678617,0.3333333333333333,2.4833959938131165,-0.6154915796172451,1.1914379855160335,1,0
-0.3318770551341822,1.6508707682128936,-0.0359458723056809,411.75,-0.1970532115775388,0.4826030405618627,-0.1471497200137397,2.0,0.9402796204509212,False,-0.2775943477299747,0.8065414765793012,0.161947309717318,0.7777777777777778,-0.9320143892374164,0.6666666666666666,-1.0778621289498782,-0.0572673987209239,-1.0261667362455194,0.2546249253678617,0.7777777777777778,0.1557070814399298,-0.6154915796172451,-1.584178240646517,0,1
-0.7925307720921403,-1.6341847718190805,-1.0644701017820986,693.25,-0.4920663770054503,-0.3047072804008375,-0.3939381836990763,2.75,0.1529753601089609,False,-1.0785044383346123,-0.5952272282818631,-0.8177339465973219,0.6666666666666666,-0.9320143892374164,0.5,0.3380961637724818,1.3093409798465847,0.3796721288811475,-1.5756862740979405,0.6666666666666666,0.1557070814399298,-0.6154915796172451,1.1914379855160335,0,0
-0.748760169835065,-0.3201625558062908,-0.678773515728442,425.57142857142856,-0.2615098695701918,1.1475022066587093,-0.7641208792270812,3.5,-1.2740136117608418,False,0.1228606975723441,-1.1559347102263289,-1.1442943653688686,0.0,2.5899937140505074,0.0,0.3380961637724818,0.4893759527060795,-1.0261667362455194,0.2546249253678617,0.0,-0.6201892226844657,-1.1676872598353414,1.1914379855160335,0,0
-0.1818671270104191,-0.1011588531374925,-0.0359458723056809,470.5833333333333,-1.1738194903892794,-0.1151175583410941,0.8400041347276065,1.75,1.5799643319787635,False,0.523315742874663,-0.5952272282818631,-0.6544537372115486,0.5,1.4159910129545328,0.25,-1.0778621289498782,-0.6039107501479274,-1.0261667362455194,0.2546249253678617,0.0,0.1557070814399298,-0.6154915796172451,-1.584178240646517,0,0
1.51010037674245,-0.42966440714069,0.4783162424325279,850.625,1.1763694241120657,1.4484003496756928,0.7166099028849382,3.25,-0.4867093514188816,True,1.7246808787816197,0.8065414765793012,-0.0013328996684553,0.875,-0.9320143892374164,0.4375,1.754054456494842,-0.8772324258614291,0.3796721288811475,-0.6605306743650393,0.875,-0.6201892226844657,0.4888997808189471,1.1914379855160335,0,1
-0.3671485113219225,-1.6341847718190805,-0.9359045730975464,955.0,1.0598516192791931,0.6792198093992097,-1.010909342912418,2.5,-1.6184592256604493,False,1.324225833479301,-0.5952272282818631,-0.8177339465973219,0.6666666666666666,1.4159910129545328,0.4,-2.4938204216722384,1.855984331273588,-1.0261667362455194,1.1697805251007627,0.6666666666666666,-0.6201892226844657,-0.6154915796172451,-1.584178240646517,0,0
2.855727678169917,2.08887817355049,2.1496681153317065,687.6896551724138,-0.2094487227299721,0.5989709351989773,-0.6407266473844129,3.0,1.2847252343505289,False,0.523315742874663,-0.5952272282818631,-0.3278933184400019,0.3333333333333333,0.241988311858558,0.1724137931034483,0.3380961637724818,-0.6039107501479274,0.3796721288811475,1.1697805251007627,0.6666666666666666,-0.6201892226844657,-0.6154915796172451,1.1914379855160335,0,0
0.0255120370813554,-0.8676718124782865,-0.678773515728442,946.1428571428571,1.3052827400973714,-1.420742849619831,-0.270543951856408,3.0,0.7926600716368035,True,-0.6780493930322936,-1.1559347102263289,-0.1646131090542286,0.0,1.4159910129545328,0.8571428571428571,0.3380961637724818,-1.1505541015749308,0.3796721288811475,0.2546249253678617,0.14285714285714285,-0.6201892226844657,-1.1676872598353414,-0.6589728319256667,0,0
0.0663079382141635,-0.1011588531374925,0.4783162424325279,425.9375,0.2020822475308119,1.0026045021045245,-1.010909342912418,2.25,0.349801425194451,False,1.324225833479301,-1.1559347102263289,-0.9810141559830952,0.0,-0.9320143892374164,0.0625,0.3380961637724818,-0.6039107501479274,0.3796721288811475,-0.6605306743650393,0.0,1.707499689688721,-1.1676872598353414,-1.584178240646517,0,0
0.4515317338067733,-0.3201625558062908,-0.2930769296747854,862.8,1.082163539353573,1.2087780545594122,0.4698214391996017,3.0,-1.3232201280322142,False,-0.6780493930322936,-0.8755809692540959,0.161947309717318,0.1111111111111111,0.241988311858558,0.8,-1.0778621289498782,0.7626976284195812,0.3796721288811475,1.1697805251007627,0.1111111111111111,-0.6201892226844657,0.7649976209279952,0.2662325767951835,0,0
-0.3599242371629877,-0.3201625558062908,0.6068817711170802,282.88235294117646,-0.3408411409457646,-0.2573449851197897,-0.3939381836990763,2.5,-1.2248070954894692,False,-0.6780493930322936,1.6476026994959998,1.4681889848035046,0.5882352941176471,-0.9320143892374164,0.9411764705882353,0.3380961637724818,-0.3305890744344257,0.3796721288811475,-1.5756862740979405,0.11764705882352941,0.1557070814399298,2.421584661582284,0.2662325767951835,0,0
2.6001158601346663,1.4318670655440953,2.2782336440162587,624.6666666666666,0.4623879817319102,0.3355972219743967,-0.270543951856408,2.75,-1.1263940629467242,True,0.9237707881769818,1.086895217551534,3.264271288047011,0.2857142857142857,0.241988311858558,0.9,-1.0778621289498782,-0.8772324258614291,-1.0261667362455194,-0.6605306743650393,0.4642857142857143,-0.6201892226844657,-0.339393739508197,1.1914379855160335,0,0
-0.3501502191832525,0.1178448495313057,-0.5502079870438897,606.875,0.2491851899100582,-0.9360171629007392,-0.8875151110697495,2.25,0.743453555365431,False,0.523315742874663,-0.0345197463373974,-0.3278933184400019,0.6666666666666666,1.4159910129545328,0.625,0.3380961637724818,-1.1505541015749308,0.3796721288811475,0.2546249253678617,0.16666666666666666,-0.6201892226844657,-0.6154915796172451,-1.584178240646517,0,1
0.6822835495892191,-0.7581699611438873,-0.1645114009902331,883.0909090909091,-0.1549084736592658,-1.263477542737064,-1.010909342912418,2.5,-0.0930572212479015,False,-0.6780493930322936,0.8065414765793012,0.4885077284888646,0.6363636363636364,0.241988311858558,0.9090909090909091,0.3380961637724818,-1.1505541015749308,-1.0261667362455194,-0.6605306743650393,0.5454545454545454,0.9316033855643254,1.041095461037043,1.1914379855160335,0,1
2.488139610671177,0.7748559575377005,1.8925370579626024,674.5555555555555,0.7350892270854419,-0.7817032156645657,-0.5173324155417446,2.5,1.0878991692650386,False,1.7246808787816197,1.6476026994959998,2.447870241118145,0.43478260869565216,0.241988311858558,0.8148148148148148,0.3380961637724818,-1.1505541015749308,0.3796721288811475,-0.6605306743650393,0.13043478260869565,1.707499689688721,1.3171933011460917,0.2662325767951835,0,0
1.848366390301984,1.2128633628752972,1.5068404719089457,633.4166666666666,-1.0845718100917598,-1.2242666217180365,-0.6407266473844129,3.0,1.137105685536411,False,-0.2775943477299747,-0.5952272282818631,-0.8177339465973219,0.6666666666666666,0.241988311858558,0.08333333333333333,0.3380961637724818,2.675949358414093,-1.0261667362455194,0.2546249253678617,0.6666666666666666,0.1557070814399298,-0.6154915796172451,-0.6589728319256667,0,0
-0.6707805046489161,2.3078818762192883,-0.2930769296747854,334.6,0.8491279296878278,-0.3429344148710008,-0.0237554881710714,2.0,0.448214457737196,True,0.523315742874663,-1.1559347102263289,-0.9810141559830952,0.0,0.241988311858558,0.1,-1.0778621289498782,1.3093409798465847,-1.0261667362455194,-0.6605306743650393,0.0,0.1557070814399298,-1.1676872598353414,-0.6589728319256667,1,0
-0.3939208214403278,-0.8676718124782865,-0.9359045730975464,929.8,-0.1400338602763459,0.3675000143447168,-0.8875151110697495,2.5,-0.2406767700620191,False,-0.6780493930322936,-0.5952272282818631,-0.4911735278257753,0.4,0.241988311858558,0.8,-1.0778621289498782,-0.3305890744344257,0.3796721288811475,1.1697805251007627,0.0,0.1557070814399298,-0.339393739508197,-1.584178240646517,0,0
-0.2477355090477655,-0.3201625558062908,-0.1645114009902331,485.1818181818182,-1.3498357487538315,0.7881390344520645,1.456975293940948,3.75,0.3990079414658235,False,-0.6780493930322936,0.8065414765793012,0.4885077284888646,0.6363636363636364,-0.9320143892374164,0.9090909090909091,0.3380961637724818,-0.8772324258614291,1.7855109940078144,1.1697805251007627,0.45454545454545453,0.1557070814399298,0.7649976209279952,1.1914379855160335,0,0
-0.3998702236888624,-1.0866755151470848,-1.0644701017820986,1155.25,1.1763694241120657,-1.1867421919256336,-0.1471497200137397,2.75,1.038692652993666,False,-0.6780493930322936,-0.5952272282818631,-0.6544537372115486,0.5,2.5899937140505074,0.75,0.3380961637724818,1.036019304133083,-2.432005601372186,-1.5756862740979405,0.25,0.9316033855643254,-0.6154915796172451,1.1914379855160335,0,0
-0.0550173719255939,0.5558522548689022,-0.1645114009902331,567.6363636363636,-0.8440988937345547,-0.9119846629213352,0.59321567104227,2.5,0.1037688438375884,False,1.7246808787816197,-0.3148734873096303,-0.3278933184400019,0.5,-0.9320143892374164,0.45454545454545453,0.3380961637724818,0.4893759527060795,-1.0261667362455194,0.2546249253678617,0.0,2.4833959938131165,-0.063295899399149,-1.584178240646517,0,0
-0.2201132843224267,0.4463504035345031,0.0926196563788712,420.53846153846155,0.9854785523645936,-0.0506092689226936,1.5803695257836163,2.75,0.448214457737196,True,0.1228606975723441,-0.3148734873096303,-0.1646131090542286,0.42857142857142855,1.4159910129545328,0.46153846153846156,-1.0778621289498782,-0.3305890744344257,0.3796721288811475,1.1697805251007627,0.42857142857142855,0.9316033855643254,-0.6154915796172451,-1.584178240646517,0,0
0.1965573517267227,0.0083429981969065,0.0926196563788712,571.3846153846154,0.9582084278292404,0.0271098684376014,-0.7641208792270812,2.75,1.038692652993666,False,-0.2775943477299747,-0.3148734873096303,-0.3278933184400019,0.5,-0.9320143892374164,0.38461538461538464,0.3380961637724818,-0.8772324258614291,0.3796721288811475,0.2546249253678617,0.16666666666666666,0.1557070814399298,-0.339393739508197,-1.584178240646517,0,0
-0.5974753698009015,-1.3056792178158831,-0.5502079870438897,461.375,1.03258149474384,-1.364385934463451,-0.6407266473844129,3.5,-1.6676657419318217,True,-0.6780493930322936,0.5261877356070683,-0.0013328996684553,0.75,0.241988311858558,0.875,1.754054456494842,-0.0572673987209239,0.3796721288811475,1.1697805251007627,0.625,0.1557070814399298,0.7649976209279952,-0.6589728319256667,0,1
-0.4172934731309992,-0.42966440714069,-0.1645114009902331,412.6363636363636,0.8516070319183144,-1.3222236537978298,1.950552221311621,2.0,0.7926600716368035,False,-0.6780493930322936,-0.8755809692540959,0.4885077284888646,0.09090909090909091,0.241988311858558,0.9090909090909091,-1.0778621289498782,-0.8772324258614291,0.3796721288811475,-0.6605306743650393,0.0,0.1557070814399298,0.7649976209279952,-1.584178240646517,0,0
-0.3172160281645793,-0.5391662584750891,0.0926196563788712,385.38461538461536,0.7202146137025219,1.4037083321701342,-0.3939381836990763,2.25,1.038692652993666,False,-0.6780493930322936,0.8065414765793012,0.651787937874638,0.5833333333333334,-0.9320143892374164,0.8461538461538461,0.3380961637724818,0.2160542769925777,0.3796721288811475,-0.6605306743650393,0.4166666666666667,-2.171981830933257,1.041095461037043,-1.584178240646517,0,0
-0.6552695630723797,-0.1011588531374925,-0.678773515728442,488.42857142857144,0.122750976155239,-0.174425833144068,-0.5173324155417446,2.75,0.7926600716368035,True,2.5255909693862573,-1.1559347102263289,-0.9810141559830952,0.0,0.241988311858558,0.14285714285714285,1.754054456494842,-0.3305890744344257,-1.0261667362455194,-0.6605306743650393,0.0,0.1557070814399298,-0.8915894197262932,1.1914379855160335,1,0
-0.8775222327854906,-1.196177366481484,-0.8073390444129942,395.5,1.6027750077557696,-0.0187064765523736,0.8400041347276065,2.5,-1.0279810304039791,True,-0.2775943477299747,-0.5952272282818631,-0.6544537372115486,0.5,0.241988311858558,0.5,0.3380961637724818,-0.6039107501479274,0.3796721288811475,-1.5756862740979405,0.0,-0.6201892226844657,-0.6154915796172451,1.1914379855160335,1,1
